t,gas_price_median
2022-06-18,32999999999.999996
2022-06-19,23283137275.0
2022-06-20,24450360713.0
2022-06-21,33138228186.0
2022-06-22,32256370394.999996
2022-06-23,38813696177.0
2022-06-24,36000000000.0
2022-06-25,32604252052.0
2022-06-26,32389248917.0
2022-06-27,39957243918.0
2022-06-28,40366407458.0
2022-06-29,43157742189.0
2022-06-30,44461834950.0
2022-07-01,24596417240.0
2022-07-02,14107745715.0
2022-07-03,16019709481.000002
2022-07-04,20921869059.0
2022-07-05,25750190902.0
2022-07-06,27107864988.0
2022-07-07,29999999999.999996
2022-07-08,25000000000.0
2022-07-09,15547861897.0
2022-07-10,15243651252.999998
2022-07-11,22901793918.0
2022-07-12,20826023941.0
2022-07-13,23706468394.0
2022-07-14,24354011598.0
2022-07-15,25696941902.0
2022-07-16,15785997859.0
2022-07-17,16242741573.999998
2022-07-18,25032862834.0
2022-07-19,26359952148.0
2022-07-20,23471809920.0
2022-07-21,16242543058.0
2022-07-22,14000000000.0
2022-07-23,10587812597.0
2022-07-24,9852727051.0
2022-07-25,15726669199.000002
2022-07-26,23160729963.0
2022-07-27,14182736572.0
2022-07-28,18009408242.0
2022-07-29,13725594780.0
2022-07-30,8117749705.000001
2022-07-31,7994809211.0
2022-08-01,14135051954.0
2022-08-02,12266290208.0
2022-08-03,12106796917.0
2022-08-04,14999999999.999998
2022-08-05,12976440592.0
2022-08-06,8520888276.0
2022-08-07,8243516929.0
2022-08-08,14607330315.0
2022-08-09,16000000000.000002
2022-08-10,21402157098.0
2022-08-11,21784359373.0
2022-08-12,15717334729.0
2022-08-13,10231977067.0
2022-08-14,9950629750.0
2022-08-15,17584666252.0
2022-08-16,11928084126.0
2022-08-17,11335704444.0
2022-08-18,11056820749.0
2022-08-19,16452485998.0
2022-08-20,9325721599.0
2022-08-21,7000000000.0
2022-08-22,13050000000.0
2022-08-23,12528654162.0
2022-08-24,11543538160.0
2022-08-25,11385386143.0
2022-08-26,12000000000.0
2022-08-27,8331024567.0
2022-08-28,7725691484.999999
2022-08-29,14497271813.0
2022-08-30,17337488201.0
2022-08-31,20000000000.0
2022-09-01,17677202610.0
